epoch	categorical_accuracy	loss	lr	mean_iou	precision_1	recall_1	val_categorical_accuracy	val_loss	val_mean_iou	val_precision_1	val_recall_1
48	0.8300029	0.038164089257652696	3.3000002e-12	0.5625466	0.7731893	0.9652731	0.9873857498168945	0.027492430061101913	0.8829874992370605	0.9873857498168945	0.9873857498168945
49	0.8277009	0.03783137849657922	3.3000002e-12	0.5568383	0.7690356	0.9653514	0.9874383211135864	0.02793467603623867	0.8838691711425781	0.9874383211135864	0.9874383211135864
50	0.8298735	0.038992258543903764	3.3000002e-12	0.557726	0.77511126	0.96476984	0.9874776601791382	0.02530989609658718	0.8827271461486816	0.9874776601791382	0.9874776601791382
51	0.82933	0.038572898386298	3.3000002e-12	0.56208694	0.7721352	0.96475637	0.9874078631401062	0.02653753198683262	0.8832722306251526	0.9874078631401062	0.9874078631401062
52	0.8315077	0.03906309529132134	3.3000002e-12	0.56295806	0.7784506	0.96477354	0.9874611496925354	0.028930362313985825	0.8828615546226501	0.9874611496925354	0.9874611496925354
53	0.831929	0.03892896878155502	3.3000002e-12	0.56252587	0.7766573	0.9649134	0.9874016046524048	0.029783165082335472	0.882260262966156	0.9874016046524048	0.9874016046524048
54	0.82894677	0.037834194262285493	3.3000002e-12	0.5615406	0.7691008	0.9653133	0.987516462802887	0.028271907940506935	0.8835081458091736	0.987516462802887	0.987516462802887
55	0.82918173	0.03812377341091633	3.3000002e-12	0.5600906	0.7699549	0.9651502	0.9874724745750427	0.026249319314956665	0.8829765319824219	0.9874724745750427	0.9874724745750427
56	0.8300485	0.0388581661155095	3.3000004e-14	0.5613229	0.77622837	0.9647189	0.987431526184082	0.028168726712465286	0.882561206817627	0.987431526184082	0.987431526184082
57	0.8300554	0.038663404515466175	3.3000004e-14	0.56196123	0.7741061	0.9650581	0.987399697303772	0.028973717242479324	0.8833370804786682	0.987399697303772	0.987399697303772
58	0.83326393	0.03944248570179617	3.3000004e-14	0.5690186	0.7839233	0.96464825	0.9874278903007507	0.034502189606428146	0.882509171962738	0.9874278903007507	0.9874278903007507
59	0.83264834	0.039231647561128076	3.3000004e-14	0.5645155	0.7794591	0.96480155	0.9875490665435791	0.03304431959986687	0.8842746615409851	0.9875490665435791	0.9875490665435791
60	0.83030134	0.038522992786523456	3.3000004e-14	0.5635784	0.77436006	0.9650501	0.987382709980011	0.033755261451005936	0.8847965598106384	0.987382709980011	0.987382709980011
61	0.826574	0.03816952415414759	3.3000004e-16	0.5562643	0.76516277	0.9649938	0.9875792860984802	0.0294607225805521	0.8841865658760071	0.9875792860984802	0.9875792860984802
62	0.83079374	0.03847889773346282	3.3000004e-16	0.5598723	0.7726115	0.9650152	0.9874362349510193	0.03234625235199928	0.8830458521842957	0.9874362349510193	0.9874362349510193
63	0.8306975	0.03950357688842593	3.3000004e-16	0.56434375	0.7776403	0.9644971	0.9874352812767029	0.035006262362003326	0.8844146132469177	0.9874352812767029	0.9874352812767029
64	0.83151156	0.039040594688943914	3.3000004e-16	0.56223977	0.7760947	0.96469015	0.9876030087471008	0.029546979814767838	0.8839917778968811	0.9876030087471008	0.9876030087471008
65	0.8319256	0.038186479007472865	3.3000004e-16	0.5661262	0.77803165	0.96524477	0.9875167012214661	0.028410350903868675	0.8842290043830872	0.9875167012214661	0.9875167012214661
66	0.8293114	0.03854753444525036	3.3000005e-18	0.56054085	0.7726997	0.96505094	0.9875959157943726	0.03179879114031792	0.885066032409668	0.9875959157943726	0.9875959157943726
67	0.8325245	0.03900857018055143	3.3000005e-18	0.5619946	0.7797213	0.9650316	0.9872458577156067	0.03757328912615776	0.8801088929176331	0.9872458577156067	0.9872458577156067
68	0.83158386	0.039037036382265994	3.3000005e-18	0.56669456	0.78056747	0.9646981	0.9877111911773682	0.034073688089847565	0.8854567408561707	0.9877111911773682	0.9877111911773682
69	0.8319053	0.039586200101955515	3.3000005e-18	0.5656599	0.7814987	0.96459585	0.9874789714813232	0.036998290568590164	0.8843229413032532	0.9874789714813232	0.9874789714813232
70	0.8327766	0.03947759902960545	3.3000005e-18	0.5679014	0.78196245	0.964682	0.9875758290290833	0.033527765423059464	0.8840171694755554	0.9875758290290833	0.9875758290290833
71	0.8323827	0.03870200239927382	3.3000005e-20	0.5656637	0.7782478	0.9648851	0.9875227212905884	0.03917574882507324	0.8845054507255554	0.9875227212905884	0.9875227212905884
72	0.82881653	0.03822916152106749	3.3000005e-20	0.5602103	0.77002144	0.96528363	0.9875437617301941	0.035148926079273224	0.8837073445320129	0.9875437617301941	0.9875437617301941
73	0.83018726	0.038338487867165254	3.3000005e-20	0.5628251	0.7722225	0.9649987	0.9876339435577393	0.0286229457706213	0.8840630650520325	0.9876339435577393	0.9876339435577393
74	0.82924557	0.03847357555217034	3.3000005e-20	0.56143266	0.77021396	0.9649397	0.9875332117080688	0.026991959661245346	0.8839554786682129	0.9875332117080688	0.9875332117080688
75	0.82867134	0.03839824912515846	3.3000005e-20	0.5606201	0.7714333	0.9649721	0.9874236583709717	0.026449033990502357	0.8823580145835876	0.9874236583709717	0.9874236583709717
76	0.83257806	0.04015917190023371	3.3000006e-22	0.5686657	0.7809382	0.9640341	0.9874566793441772	0.025692591443657875	0.8834523558616638	0.9874566793441772	0.9874566793441772
77	0.8326218	0.039445151398713525	3.3000006e-22	0.5654012	0.7794938	0.9647529	0.9873765110969543	0.02785373106598854	0.8829211592674255	0.9873765110969543	0.9873765110969543
78	0.8336792	0.039800319971667754	3.3000006e-22	0.56876355	0.78228587	0.964356	0.987460732460022	0.027148962020874023	0.8829525113105774	0.987460732460022	0.987460732460022
79	0.8322646	0.039513048287984485	3.3000006e-22	0.56504136	0.779091	0.9644644	0.9873711466789246	0.027547255158424377	0.8827664852142334	0.9873711466789246	0.9873711466789246
80	0.83187443	0.03905245470436844	3.3000006e-22	0.56355935	0.7793724	0.96488315	0.9874151349067688	0.027979295700788498	0.8835501670837402	0.9874151349067688	0.9874151349067688
81	0.83265686	0.03938386780587402	3.3000006e-24	0.5669034	0.7788626	0.96442926	0.987456738948822	0.025397444143891335	0.8824136853218079	0.987456738948822	0.987456738948822
82	0.8297168	0.0380020160228014	3.3000006e-24	0.5578772	0.7748069	0.96542066	0.9873978495597839	0.02658649906516075	0.8831385970115662	0.9873978495597839	0.9873978495597839
83	0.82723826	0.03801131449841164	3.3000006e-24	0.5592873	0.7652085	0.9652883	0.9874584078788757	0.028954412788152695	0.8827884793281555	0.9874584078788757	0.9874584078788757
84	0.82884437	0.03860222145512297	3.3000006e-24	0.55887324	0.7748519	0.96505773	0.9873983860015869	0.02980468049645424	0.8821524977684021	0.9873983860015869	0.9873983860015869
85	0.8341049	0.038806396511358185	3.3000006e-24	0.56789315	0.7819592	0.9649548	0.9875087738037109	0.028297390788793564	0.8834757208824158	0.9875087738037109	0.9875087738037109
86	0.8295293	0.03832381555961596	3.3000005e-26	0.56170005	0.77234304	0.96529835	0.9874670505523682	0.026260385289788246	0.8830080032348633	0.9874670505523682	0.9874670505523682
87	0.8299389	0.03799959272146225	3.3000005e-26	0.5589361	0.770724	0.96535	0.9874190092086792	0.028185833245515823	0.8825387954711914	0.9874190092086792	0.9874190092086792
88	0.8332977	0.03909230020803374	3.3000005e-26	0.5675757	0.7811866	0.96468645	0.9873834848403931	0.02900276705622673	0.88324373960495	0.9873834848403931	0.9873834848403931
89	0.8309818	0.03935642958291479	3.3000005e-26	0.5617197	0.7778773	0.96455663	0.9874163269996643	0.03453803434967995	0.8824469447135925	0.9874163269996643	0.9874163269996643
90	0.8325842	0.03866633007655273	3.3000005e-26	0.5649807	0.77827984	0.9649792	0.9875374436378479	0.03304130956530571	0.8841949105262756	0.9875374436378479	0.9875374436378479
91	0.8326065	0.03937562741339207	3.3000006e-28	0.56770414	0.7803415	0.9646659	0.9873827695846558	0.03362293913960457	0.8848434090614319	0.9873827695846558	0.9873827695846558
92	0.83215433	0.03954596827561791	3.3000006e-28	0.5645769	0.77983654	0.9644948	0.987568736076355	0.029497388750314713	0.8841223120689392	0.987568736076355	0.987568736076355
93	0.8287038	0.038124669242549585	3.3000006e-28	0.55554545	0.76614565	0.96535283	0.9874342083930969	0.032377660274505615	0.8830578923225403	0.9874342083930969	0.9874342083930969
94	0.8258281	0.03830242217392535	3.3000006e-28	0.55378604	0.7664795	0.96503043	0.9874308109283447	0.03500741720199585	0.8843966126441956	0.9874308109283447	0.9874308109283447
95	0.8278332	0.03906943246319487	3.3000006e-28	0.5593301	0.7697346	0.9644826	0.9875959157943726	0.029558241367340088	0.8838944435119629	0.9875959157943726	0.9875959157943726
96	0.83045554	0.03866615760568026	3.3000005e-30	0.56377584	0.7757539	0.96511835	0.9875085353851318	0.028458233922719955	0.8840858340263367	0.9875085353851318	0.9875085353851318
97	0.82924324	0.03814789934738262	3.3000005e-30	0.5594454	0.7725383	0.96517336	0.9875853657722473	0.03185521811246872	0.8848443031311035	0.9875853657722473	0.9875853657722473
98	0.8284914	0.03957976622355951	3.3000005e-30	0.56155956	0.77243555	0.96434397	0.987228274345398	0.037661660462617874	0.8797988295555115	0.987228274345398	0.987228274345398
99	0.8331955	0.03920446124833983	3.3000005e-30	0.56458825	0.7803945	0.96488416	0.9877017736434937	0.034275658428668976	0.8853283524513245	0.9877017736434937	0.9877017736434937
